customer_id,statement_month,limit_balance,annual_income,sex,education,marital_status,age,age_group,credit_limit_band,utilization_ratio,payment_ratio,months_with_delay,recent_delay_flag,high_utilization_flag,income_to_limit,average_bill_amount,average_payment_amount,pay_status_1,pay_status_2,pay_status_3,pay_status_4,pay_status_5,pay_status_6,bill_amt_1,bill_amt_2,bill_amt_3,bill_amt_4,bill_amt_5,bill_amt_6,pay_amt_1,pay_amt_2,pay_amt_3,pay_amt_4,pay_amt_5,pay_amt_6,default_next_month
2993,2025-03,78000.0,57424.0,male,graduate,married,48,40_to_49,medium,0.7994,0.2901,4,1,0,0.7362,62350.83,18090.5,3,3,2,0,0,2,61401.0,58135.0,63174.0,61056.0,59697.0,70642.0,12239.0,11954.0,14727.0,21301.0,22385.0,25937.0,1
2994,2025-11,107000.0,35619.0,female,university,single,45,40_to_49,medium,0.5144,0.3204,1,0,0,0.3329,55038.33,17632.5,0,0,0,0,0,1,63252.0,58016.0,45604.0,50566.0,54492.0,58300.0,27290.0,13803.0,8684.0,24796.0,7795.0,23427.0,0
2995,2025-10,86000.0,37027.0,female,university,married,37,30_to_39,medium,0.3074,0.2972,2,1,0,0.4305,26437.67,7856.83,2,0,0,0,1,0,25849.0,27451.0,26836.0,31279.0,22451.0,24760.0,5798.0,10828.0,6661.0,8892.0,9174.0,5788.0,0
2996,2025-08,72000.0,39094.0,male,high_school,married,54,50_to_59,medium,0.3347,0.3282,2,0,0,0.543,24098.83,7909.67,0,0,0,0,1,1,19712.0,26380.0,23468.0,16859.0,26430.0,31744.0,6766.0,8361.0,7798.0,7184.0,8937.0,8412.0,0
2997,2025-04,32000.0,23039.0,female,graduate,single,47,40_to_49,low,0.1582,0.3238,1,0,0,0.72,5063.67,1639.83,0,0,0,1,0,0,4360.0,4497.0,6219.0,5755.0,5203.0,4348.0,1719.0,665.0,1852.0,1688.0,1912.0,2003.0,0
2998,2025-05,132000.0,72763.0,female,high_school,married,52,50_to_59,high,0.0629,0.3228,0,0,0,0.5512,8305.67,2681.33,0,0,0,0,0,0,7776.0,9302.0,7228.0,7164.0,8822.0,9542.0,2493.0,3719.0,2488.0,3132.0,1198.0,3058.0,0
2999,2025-06,194000.0,112930.0,female,university,married,53,50_to_59,very_high,0.7086,0.3108,1,0,0,0.5821,137464.17,42730.0,0,0,1,0,0,0,137518.0,147620.0,142422.0,130793.0,140294.0,126138.0,31975.0,37856.0,62692.0,58462.0,27066.0,38329.0,0
3000,2025-08,68000.0,56652.0,female,graduate,married,37,30_to_39,low,0.672,0.3191,3,0,0,0.8331,45699.33,14582.83,0,1,2,0,2,0,52333.0,35990.0,38819.0,47331.0,49264.0,50459.0,25983.0,13715.0,15478.0,7699.0,11671.0,12951.0,1
3001,2025-10,169000.0,69748.0,male,graduate,married,42,40_to_49,high,0.7384,0.3035,1,0,0,0.4127,124784.67,37870.17,0,0,0,2,0,0,131864.0,139060.0,112737.0,123325.0,117638.0,124084.0,29238.0,62302.0,38034.0,29168.0,17251.0,51228.0,1
3002,2025-09,52000.0,61124.0,male,high_school,single,46,40_to_49,low,0.7187,0.2648,4,1,0,1.1755,37373.17,9895.17,2,1,0,2,0,2,40691.0,37166.0,35751.0,33816.0,37076.0,39739.0,6361.0,8656.0,8078.0,7255.0,15044.0,13977.0,0
3003,2025-12,66000.0,26124.0,male,university,married,27,21_to_29,low,0.5047,0.2907,2,0,0,0.3958,33312.67,9684.17,0,2,0,0,1,0,38016.0,34225.0,29802.0,33546.0,30218.0,34069.0,15774.0,11506.0,5070.0,12328.0,7440.0,5987.0,0
3004,2025-12,75000.0,67295.0,male,university,other,27,21_to_29,medium,0.2591,0.2082,3,0,0,0.8973,19430.0,4045.83,0,1,1,0,1,0,23653.0,16859.0,18980.0,19814.0,17458.0,19816.0,2857.0,3948.0,2434.0,5401.0,6633.0,3002.0,0
3005,2025-09,38000.0,44092.0,male,graduate,married,25,21_to_29,low,0.7852,0.2457,5,0,0,1.1603,29838.5,7332.0,0,3,2,3,1,3,35867.0,34257.0,25627.0,26600.0,28123.0,28557.0,10840.0,5956.0,3997.0,8285.0,5484.0,9430.0,1
3006,2025-05,153000.0,119260.0,female,university,single,37,30_to_39,high,0.6774,0.3385,1,0,0,0.7795,103640.33,35081.67,0,0,0,1,0,0,99750.0,88198.0,127753.0,87387.0,97895.0,120859.0,26032.0,31724.0,39811.0,21363.0,48137.0,43423.0,0
3007,2025-08,48000.0,35866.0,male,high_school,married,35,30_to_39,low,0.1767,0.2427,1,0,0,0.7472,8480.67,2058.0,0,0,0,0,0,1,7876.0,8883.0,8639.0,7811.0,7312.0,10363.0,1720.0,2247.0,1306.0,2018.0,2205.0,2852.0,0
3008,2025-06,190000.0,66729.0,female,university,married,24,21_to_29,very_high,0.1693,0.2253,0,0,0,0.3512,32174.0,7249.33,0,0,0,0,0,0,29539.0,29711.0,30371.0,37419.0,31918.0,34086.0,8650.0,6030.0,4597.0,8239.0,4174.0,11806.0,0
3009,2025-08,58000.0,32100.0,female,other,single,39,30_to_39,low,0.3437,0.3201,1,0,0,0.5534,19937.0,6382.0,0,0,0,0,0,2,18233.0,21433.0,20745.0,25310.0,16489.0,17412.0,5700.0,7313.0,7419.0,7647.0,4960.0,5253.0,0
3010,2025-10,220000.0,132688.0,male,graduate,married,37,30_to_39,very_high,0.5003,0.2778,2,0,0,0.6031,110057.33,30574.0,0,2,0,0,1,0,89362.0,98583.0,124555.0,117756.0,113813.0,116275.0,25088.0,14470.0,23778.0,42149.0,38150.0,39809.0,0
3011,2025-05,113000.0,42530.0,male,graduate,married,50,50_to_59,medium,0.8936,0.293,2,0,1,0.3764,100972.33,29580.83,0,0,1,2,0,0,93809.0,103441.0,98173.0,91863.0,105270.0,113278.0,43731.0,12644.0,24726.0,27674.0,17265.0,51445.0,0
3012,2025-07,92000.0,74332.0,female,university,married,58,50_to_59,medium,0.5004,0.262,1,1,0,0.808,46037.5,12062.83,1,0,0,0,0,0,45338.0,49219.0,41356.0,39825.0,50913.0,49574.0,20570.0,9760.0,9208.0,12083.0,6951.0,13805.0,1
3013,2025-01,70000.0,59288.0,male,university,married,43,40_to_49,low,0.3451,0.2951,2,1,0,0.847,24153.5,7128.67,1,0,0,0,1,0,25519.0,23820.0,25655.0,21201.0,27026.0,21700.0,3459.0,7088.0,7497.0,9613.0,7718.0,7397.0,0
3014,2025-09,65000.0,62502.0,female,graduate,single,31,30_to_39,low,0.2375,0.3577,1,0,0,0.9616,15435.17,5521.67,0,0,1,0,0,0,16319.0,16256.0,14947.0,14331.0,14126.0,16632.0,7371.0,4607.0,5917.0,3006.0,4628.0,7601.0,1
3015,2025-06,95000.0,50169.0,female,university,other,44,40_to_49,medium,0.3908,0.3051,0,0,0,0.5281,37127.33,11327.67,0,0,0,0,0,0,42119.0,38947.0,32506.0,31862.0,40434.0,36896.0,13867.0,14718.0,14163.0,7645.0,11207.0,6366.0,0
3016,2025-06,80000.0,34435.0,female,university,married,38,30_to_39,medium,0.3632,0.2783,1,0,0,0.4304,29055.33,8086.5,0,0,1,0,0,0,27694.0,29088.0,25462.0,26957.0,30161.0,34970.0,8136.0,14157.0,2886.0,8173.0,9326.0,5841.0,0
3017,2025-07,17000.0,18000.0,female,university,married,36,30_to_39,very_low,0.5979,0.3026,2,0,0,1.0588,10163.5,3075.5,0,1,1,0,0,0,9531.0,10493.0,9401.0,10650.0,11325.0,9581.0,3867.0,1958.0,1907.0,3099.0,5195.0,2427.0,0
3018,2025-03,146000.0,71554.0,male,university,single,29,21_to_29,high,0.9675,0.2551,2,0,1,0.4901,141250.83,36032.0,0,0,0,0,3,2,153300.0,144390.0,144105.0,117675.0,153300.0,134735.0,60943.0,18399.0,51427.0,41132.0,19155.0,25136.0,0
3019,2025-08,45000.0,28176.0,female,other,single,33,30_to_39,low,0.5296,0.3296,0,0,0,0.6261,23830.83,7854.5,0,0,0,0,0,0,25700.0,28088.0,21069.0,25698.0,17783.0,24647.0,11000.0,6194.0,6482.0,5139.0,8367.0,9945.0,0
3020,2025-09,80000.0,74473.0,female,university,married,36,30_to_39,medium,0.5589,0.2937,0,0,0,0.9309,44708.33,13129.33,0,0,0,0,0,0,43227.0,42350.0,54858.0,48928.0,41665.0,37222.0,6906.0,11324.0,26678.0,10351.0,8104.0,15413.0,0
3021,2025-05,114000.0,52822.0,female,university,single,46,40_to_49,medium,0.0283,0.2833,0,0,0,0.4634,3230.5,915.33,0,0,0,0,0,0,3179.0,2875.0,3524.0,3379.0,3224.0,3202.0,445.0,965.0,918.0,1239.0,1117.0,808.0,0
3022,2025-02,102000.0,75438.0,male,university,other,43,40_to_49,medium,0.2783,0.3622,1,0,0,0.7396,28386.67,10282.0,0,0,0,0,0,2,36144.0,27414.0,28801.0,21609.0,25056.0,31296.0,13822.0,12145.0,10247.0,10403.0,7632.0,7443.0,0
3023,2025-05,145000.0,63816.0,male,university,other,56,50_to_59,high,0.4758,0.3378,1,0,0,0.4401,68987.5,23304.17,0,0,2,0,0,0,67489.0,72289.0,69111.0,69668.0,65500.0,69868.0,24785.0,19046.0,16395.0,27879.0,26402.0,25318.0,0
3024,2025-03,28000.0,18732.0,male,graduate,married,45,40_to_49,very_low,0.6283,0.298,2,1,0,0.669,17593.5,5242.33,1,0,2,0,0,0,18811.0,16279.0,15808.0,18524.0,17794.0,18345.0,7616.0,4446.0,4365.0,7204.0,4452.0,3371.0,0
3025,2025-05,67000.0,44793.0,female,other,single,42,40_to_49,low,0.8407,0.3171,1,0,1,0.6686,56324.33,17858.0,0,0,0,0,1,0,65066.0,45549.0,60608.0,48434.0,54862.0,63427.0,28372.0,8966.0,10012.0,13760.0,24525.0,21513.0,0
3026,2025-08,71000.0,45652.0,male,graduate,married,35,30_to_39,medium,0.6052,0.2865,1,0,0,0.643,42970.33,12311.33,0,0,0,0,0,2,48589.0,47461.0,41310.0,38450.0,36540.0,45472.0,14671.0,20018.0,12716.0,7741.0,6010.0,12712.0,0
3027,2025-02,149000.0,63318.0,male,high_school,single,28,21_to_29,high,0.0308,0.3156,0,0,0,0.425,4590.33,1448.67,0,0,0,0,0,0,3856.0,4363.0,4209.0,5328.0,4336.0,5450.0,988.0,2138.0,1061.0,2001.0,1517.0,987.0,0
3028,2025-09,134000.0,67606.0,female,graduate,married,32,30_to_39,high,0.0876,0.2858,0,0,0,0.5045,11742.33,3355.67,0,0,0,0,0,0,11570.0,10922.0,13048.0,10731.0,10152.0,14031.0,3483.0,2809.0,2596.0,4482.0,3285.0,3479.0,0
3029,2025-03,66000.0,50004.0,female,high_school,married,31,30_to_39,low,0.3843,0.271,1,0,0,0.7576,25363.83,6873.67,0,0,0,0,1,0,24077.0,26454.0,29777.0,23722.0,22852.0,25301.0,5022.0,7189.0,8431.0,5411.0,2633.0,12556.0,0
3030,2025-11,90000.0,47042.0,female,graduate,other,21,21_to_29,medium,0.7791,0.2007,4,1,0,0.5227,70120.5,14070.5,1,0,2,1,4,0,67577.0,74984.0,84521.0,60529.0,60086.0,73026.0,11518.0,11033.0,28556.0,8400.0,7416.0,17500.0,1
3031,2025-09,21000.0,23582.0,female,other,single,28,21_to_29,very_low,0.31,0.4154,0,0,0,1.123,6510.5,2704.5,0,0,0,0,0,0,6674.0,6095.0,6071.0,5843.0,7747.0,6633.0,2847.0,1797.0,3033.0,2835.0,3707.0,2008.0,0
3032,2025-04,52000.0,37993.0,female,university,single,54,50_to_59,low,0.4872,0.3154,0,0,0,0.7306,25333.0,7991.0,0,0,0,0,0,0,24970.0,28715.0,27874.0,24502.0,24677.0,21260.0,4893.0,7405.0,12407.0,11406.0,7418.0,4417.0,0
3033,2025-07,41000.0,24765.0,female,graduate,other,42,40_to_49,low,0.9387,0.2962,5,1,1,0.604,38488.67,11401.17,5,2,0,4,1,3,38475.0,40703.0,31426.0,39486.0,37792.0,43050.0,4563.0,14364.0,15393.0,12338.0,8177.0,13572.0,1
3034,2025-02,36000.0,35561.0,female,university,married,34,30_to_39,low,0.8045,0.2258,4,0,1,0.9878,28963.0,6540.67,0,2,2,1,1,0,30410.0,26233.0,35466.0,25558.0,29740.0,26371.0,4964.0,4730.0,6903.0,6091.0,7859.0,8697.0,0
3035,2025-02,58000.0,24637.0,male,university,married,42,40_to_49,low,0.4953,0.2734,3,1,0,0.4248,28728.17,7854.17,2,0,2,3,0,0,26675.0,24974.0,31879.0,22835.0,30038.0,35968.0,5007.0,11330.0,10292.0,5161.0,4690.0,10645.0,0
3036,2025-12,30000.0,24912.0,female,university,married,21,21_to_29,very_low,0.5586,0.3291,2,1,0,0.8304,16758.0,5514.67,2,0,1,0,0,0,15538.0,16614.0,17540.0,16721.0,18073.0,16062.0,1714.0,7919.0,6789.0,3513.0,8587.0,4566.0,0
3037,2025-10,107000.0,55385.0,female,graduate,married,41,40_to_49,medium,0.3508,0.263,2,1,0,0.5176,37537.33,9873.17,2,0,0,0,0,2,39129.0,37570.0,40738.0,34784.0,40579.0,32424.0,5452.0,8405.0,8645.0,13357.0,10381.0,12999.0,0
3038,2025-02,142000.0,57026.0,male,university,single,51,50_to_59,high,0.3719,0.3641,0,0,0,0.4016,52803.5,19226.83,0,0,0,0,0,0,53947.0,48246.0,55763.0,44118.0,55136.0,59611.0,17068.0,20063.0,20056.0,21454.0,21865.0,14855.0,0
3039,2025-04,75000.0,38302.0,female,high_school,married,37,30_to_39,medium,0.1331,0.242,1,0,0,0.5107,9983.33,2416.33,0,0,1,0,0,0,9344.0,9539.0,9490.0,10274.0,10167.0,11086.0,4191.0,1763.0,1528.0,1746.0,1467.0,3803.0,0
3040,2025-03,48000.0,36955.0,female,university,married,21,21_to_29,low,0.4087,0.357,2,0,0,0.7699,19615.67,7002.17,0,2,1,0,0,0,19442.0,17783.0,18857.0,20480.0,22218.0,18914.0,9470.0,4748.0,8326.0,7220.0,9428.0,2821.0,1
3041,2025-05,49000.0,26074.0,female,high_school,other,34,30_to_39,low,0.6408,0.3372,2,1,0,0.5321,31399.5,10587.33,1,0,0,0,0,1,26099.0,32868.0,35344.0,35712.0,31238.0,27136.0,5618.0,16247.0,16971.0,10873.0,8321.0,5494.0,0
3042,2025-04,80000.0,46162.0,female,graduate,single,51,50_to_59,medium,0.1243,0.2914,0,0,0,0.577,9942.17,2897.5,0,0,0,0,0,0,9796.0,9437.0,10139.0,7469.0,11861.0,10951.0,2650.0,3089.0,1819.0,971.0,3902.0,4954.0,0
3043,2025-04,58000.0,37340.0,female,graduate,married,41,40_to_49,low,0.0571,0.3382,1,1,0,0.6438,3313.67,1120.83,2,0,0,0,0,0,2704.0,3371.0,3194.0,3438.0,3588.0,3587.0,464.0,915.0,1225.0,871.0,1590.0,1660.0,0
3044,2025-07,87000.0,44381.0,female,university,single,24,21_to_29,medium,0.5333,0.3452,3,1,0,0.5101,46396.0,16017.17,1,1,0,1,0,0,46190.0,44855.0,46957.0,44666.0,44061.0,51647.0,13034.0,9273.0,23051.0,18190.0,14467.0,18088.0,0
3045,2025-03,48000.0,27836.0,female,graduate,married,62,60_plus,low,0.2506,0.281,0,0,0,0.5799,12029.67,3380.33,0,0,0,0,0,0,13954.0,10846.0,13016.0,11556.0,13119.0,9687.0,5105.0,2026.0,1924.0,2559.0,5283.0,3385.0,0
3046,2025-11,133000.0,70806.0,male,graduate,married,25,21_to_29,high,0.4325,0.398,2,0,0,0.5324,57526.83,22898.17,0,0,1,0,0,1,50102.0,58952.0,52146.0,60251.0,59957.0,63753.0,22000.0,28335.0,20139.0,29848.0,7873.0,29194.0,0
3047,2025-09,37000.0,35911.0,male,university,married,36,30_to_39,low,0.6938,0.3182,3,0,0,0.9706,25672.17,8167.83,0,3,3,1,0,0,19644.0,26425.0,26513.0,27775.0,27367.0,26309.0,4425.0,5651.0,6280.0,10772.0,8900.0,12979.0,1
3048,2025-10,66000.0,53369.0,female,university,single,28,21_to_29,low,0.4629,0.3001,0,0,0,0.8086,30548.83,9168.33,0,0,0,0,0,0,31694.0,36944.0,29671.0,28410.0,25802.0,30772.0,14159.0,14249.0,7364.0,6234.0,7708.0,5296.0,0
3049,2025-03,171000.0,76556.0,female,graduate,single,28,21_to_29,high,0.5484,0.2713,2,0,0,0.4477,93776.83,25439.0,0,3,1,0,0,0,97435.0,85211.0,83535.0,84990.0,117840.0,93650.0,35573.0,15317.0,19507.0,14783.0,29801.0,37653.0,0
3050,2025-09,115000.0,52296.0,female,university,single,33,30_to_39,medium,0.4092,0.3381,1,1,0,0.4547,47061.83,15912.83,1,0,0,0,0,0,41310.0,56057.0,39701.0,50986.0,43704.0,50613.0,17444.0,27015.0,10225.0,10431.0,7134.0,23228.0,0
3051,2025-11,136000.0,63742.0,male,university,single,44,40_to_49,high,0.5921,0.2296,1,0,0,0.4687,80524.83,18485.33,0,0,1,0,0,0,76948.0,87060.0,92392.0,67044.0,86955.0,72750.0,16230.0,20438.0,16298.0,28389.0,11259.0,18298.0,0
3052,2025-03,48000.0,18000.0,male,high_school,single,51,50_to_59,low,0.4745,0.2507,1,0,0,0.375,22775.83,5709.5,0,0,0,0,1,0,24999.0,21287.0,23678.0,25211.0,22440.0,19040.0,6128.0,7686.0,3094.0,5371.0,6126.0,5852.0,0
3053,2025-10,109000.0,37048.0,female,university,married,34,30_to_39,medium,0.6308,0.1953,3,0,0,0.3399,68753.17,13425.17,0,2,3,0,3,0,71139.0,59605.0,64844.0,60421.0,84338.0,72172.0,9042.0,10423.0,16204.0,14407.0,15920.0,14555.0,0
3054,2025-05,160000.0,72421.0,female,university,single,28,21_to_29,high,0.2369,0.2892,1,1,0,0.4526,37911.33,10963.17,1,0,0,0,0,0,41428.0,32092.0,35638.0,36542.0,37631.0,44137.0,11512.0,15124.0,11020.0,6112.0,4828.0,17183.0,0
3055,2025-10,180000.0,65318.0,female,graduate,single,43,40_to_49,high,0.4861,0.3457,1,0,0,0.3629,87501.67,30251.67,0,0,0,1,0,0,69900.0,78838.0,93601.0,98811.0,94144.0,89716.0,18394.0,20293.0,36456.0,35109.0,39710.0,31548.0,0
3056,2025-06,230000.0,84370.0,male,high_school,married,43,40_to_49,very_high,0.0299,0.3348,0,0,0,0.3668,6869.5,2300.0,0,0,0,0,0,0,7350.0,6288.0,5925.0,7939.0,7621.0,6094.0,3529.0,1230.0,1611.0,2377.0,3618.0,1435.0,0
3057,2025-10,117000.0,107903.0,male,graduate,single,40,40_to_49,medium,0.44,0.3175,2,0,0,0.9222,51474.17,16344.83,0,2,0,0,0,1,47054.0,51134.0,46521.0,55845.0,46290.0,62001.0,19648.0,8245.0,21201.0,22395.0,6880.0,19700.0,0
3058,2025-02,91000.0,59813.0,female,graduate,single,41,40_to_49,medium,0.4349,0.3211,2,0,0,0.6573,39573.17,12705.33,0,0,0,3,1,0,33451.0,36763.0,36598.0,41855.0,48105.0,40667.0,15909.0,13755.0,14584.0,7973.0,18911.0,5100.0,0
3059,2025-05,67000.0,34919.0,male,high_school,other,37,30_to_39,low,0.7853,0.3682,1,0,0,0.5212,52617.33,19373.67,0,0,2,0,0,0,54642.0,60728.0,38742.0,52959.0,55980.0,52653.0,22590.0,24904.0,11863.0,24085.0,10040.0,22760.0,0
3060,2025-04,41000.0,25954.0,female,high_school,single,39,30_to_39,low,0.6772,0.2455,1,0,0,0.633,27766.33,6815.33,0,0,0,2,0,0,27822.0,22874.0,32561.0,29248.0,26362.0,27731.0,6876.0,5289.0,9844.0,7094.0,5605.0,6184.0,0
3061,2025-03,77000.0,37314.0,male,university,single,36,30_to_39,medium,0.2129,0.2939,1,0,0,0.4846,16396.33,4819.5,0,0,2,0,0,0,16856.0,15285.0,14161.0,17845.0,17470.0,16761.0,5738.0,7477.0,2121.0,6122.0,2833.0,4626.0,0
3062,2025-04,107000.0,44430.0,male,graduate,married,49,40_to_49,medium,0.5801,0.2954,3,1,0,0.4152,62068.33,18336.5,1,0,1,1,0,0,59432.0,57043.0,66083.0,63595.0,74144.0,52113.0,20757.0,26020.0,8487.0,17654.0,25101.0,12000.0,0
3063,2025-05,47000.0,41109.0,female,graduate,single,60,60_plus,low,0.5554,0.262,4,0,0,0.8747,26105.67,6839.33,0,1,2,0,1,1,23543.0,24659.0,28321.0,24026.0,27418.0,28667.0,9467.0,5647.0,9233.0,3249.0,6736.0,6704.0,1
3064,2025-02,57000.0,30985.0,female,university,single,40,40_to_49,low,0.4173,0.271,2,0,0,0.5436,23788.83,6445.67,0,1,0,0,1,0,18595.0,27108.0,25475.0,24853.0,25007.0,21695.0,7155.0,4167.0,4025.0,4142.0,10353.0,8832.0,0
3065,2025-09,97000.0,45949.0,male,high_school,single,38,30_to_39,medium,0.6541,0.1953,2,0,0,0.4737,63443.5,12393.67,0,4,0,0,2,0,63500.0,53526.0,72271.0,59254.0,66177.0,65933.0,11137.0,6741.0,11648.0,16075.0,19302.0,9459.0,0
3066,2025-07,88000.0,92925.0,female,university,single,41,40_to_49,medium,0.3198,0.2587,1,0,0,1.056,28143.33,7281.83,0,0,0,0,1,0,29073.0,27139.0,29803.0,25548.0,29201.0,28096.0,7777.0,12042.0,6970.0,3238.0,5491.0,8173.0,0
3067,2025-10,92000.0,78051.0,male,graduate,married,31,30_to_39,medium,0.5183,0.3592,2,1,0,0.8484,47680.83,17129.33,1,0,2,0,0,0,44711.0,45215.0,47215.0,47434.0,54123.0,47387.0,5490.0,9786.0,18597.0,23409.0,22396.0,23098.0,0
3068,2025-09,32000.0,46061.0,female,graduate,single,46,40_to_49,low,0.4429,0.3247,1,0,0,1.4394,14172.33,4601.5,0,2,0,0,0,0,12553.0,12643.0,15644.0,15598.0,13973.0,14623.0,2958.0,2517.0,5964.0,6089.0,6223.0,3858.0,0
3069,2025-02,167000.0,69763.0,male,university,single,42,40_to_49,high,0.8834,0.3056,2,0,1,0.4177,147527.33,45089.33,0,1,3,0,0,0,148839.0,175350.0,109239.0,156219.0,167621.0,127896.0,61449.0,41709.0,32122.0,61038.0,36171.0,38047.0,0
3070,2025-01,65000.0,52710.0,female,university,single,34,30_to_39,low,0.3692,0.2724,1,0,0,0.8109,23997.5,6535.83,0,0,0,1,0,0,21740.0,26286.0,26407.0,22553.0,24700.0,22299.0,5636.0,8616.0,10807.0,2987.0,6363.0,4806.0,0
3071,2025-06,51000.0,51847.0,female,graduate,other,47,40_to_49,low,0.814,0.3005,2,1,1,1.0166,41511.5,12474.83,1,0,0,2,0,0,43338.0,42260.0,40431.0,38082.0,40808.0,44150.0,5509.0,16982.0,16989.0,12858.0,16183.0,6328.0,0
3072,2025-06,63000.0,50505.0,female,graduate,single,38,30_to_39,low,0.2374,0.3325,1,0,0,0.8017,14958.0,4973.83,0,0,0,0,0,2,15885.0,15035.0,14436.0,13850.0,16478.0,14064.0,7881.0,3175.0,7192.0,3520.0,6378.0,1697.0,0
3073,2025-03,65000.0,48493.0,female,graduate,married,28,21_to_29,low,0.3318,0.3042,1,1,0,0.746,21565.33,6559.67,1,0,0,0,0,0,21898.0,26957.0,21487.0,22562.0,24291.0,12197.0,3845.0,7966.0,3269.0,8282.0,10865.0,5131.0,0
3074,2025-10,133000.0,69327.0,female,graduate,single,42,40_to_49,high,0.1345,0.2779,0,0,0,0.5213,17895.0,4973.17,0,0,0,0,0,0,17438.0,17479.0,18695.0,17832.0,17636.0,18290.0,4248.0,5005.0,3005.0,5755.0,6514.0,5312.0,0
3075,2025-07,65000.0,48321.0,male,university,other,40,40_to_49,low,0.6248,0.2348,1,0,0,0.7434,40613.67,9535.83,0,0,1,0,0,0,41442.0,38570.0,37778.0,45475.0,36869.0,43548.0,6127.0,6309.0,16991.0,12262.0,7617.0,7909.0,0
3076,2025-09,66000.0,38840.0,female,graduate,single,48,40_to_49,low,0.5738,0.3389,4,0,0,0.5885,37867.67,12832.33,0,1,1,1,0,2,26729.0,40340.0,36152.0,38731.0,41926.0,43328.0,12115.0,12495.0,9930.0,17561.0,11269.0,13624.0,0
3077,2025-02,42000.0,32882.0,female,university,single,46,40_to_49,low,0.4253,0.3313,1,0,0,0.7829,17863.0,5918.17,0,0,0,0,0,1,16843.0,16640.0,17133.0,19083.0,19485.0,17994.0,4095.0,2916.0,7914.0,8123.0,5307.0,7154.0,0
3078,2025-10,59000.0,44139.0,female,high_school,married,37,30_to_39,low,0.4035,0.2222,3,0,0,0.7481,23805.33,5288.67,0,1,2,1,0,0,20232.0,25873.0,27205.0,23646.0,22032.0,23844.0,4356.0,3807.0,7441.0,6092.0,5963.0,4073.0,0
3079,2025-03,54000.0,41423.0,female,other,single,33,30_to_39,low,0.243,0.3888,0,0,0,0.7671,13120.33,5101.33,0,0,0,0,0,0,13657.0,13044.0,12807.0,14676.0,12780.0,11758.0,5827.0,6351.0,4914.0,6713.0,2667.0,4136.0,0
3080,2025-06,52000.0,30334.0,male,other,married,38,30_to_39,low,0.7971,0.2698,2,1,0,0.5833,41450.5,11184.17,1,0,0,1,0,0,44245.0,29449.0,42233.0,50540.0,39677.0,42559.0,13596.0,7315.0,13636.0,12226.0,12384.0,7948.0,0
3081,2025-06,70000.0,32784.0,male,graduate,married,42,40_to_49,low,0.2745,0.3306,0,0,0,0.4683,19216.83,6352.17,0,0,0,0,0,0,12897.0,19066.0,20181.0,23638.0,20893.0,18626.0,6105.0,8770.0,9614.0,4161.0,6361.0,3102.0,0
3082,2025-10,161000.0,89192.0,female,graduate,married,43,40_to_49,high,0.3299,0.2965,0,0,0,0.554,53107.67,15746.0,0,0,0,0,0,0,55659.0,54178.0,55593.0,59083.0,44747.0,49386.0,22710.0,18338.0,9059.0,11026.0,15425.0,17918.0,0
3083,2025-04,97000.0,70486.0,male,university,single,41,40_to_49,medium,0.6853,0.3107,2,0,0,0.7267,66478.33,20653.17,0,2,0,1,0,0,61167.0,65088.0,66201.0,78019.0,69670.0,58725.0,12612.0,22843.0,10105.0,22188.0,33792.0,22379.0,0
3084,2025-03,26000.0,19777.0,male,university,married,37,30_to_39,very_low,0.2977,0.3157,0,0,0,0.7607,7740.17,2443.5,0,0,0,0,0,0,8382.0,7246.0,8500.0,7000.0,7291.0,8022.0,1802.0,3557.0,3874.0,1455.0,994.0,2979.0,0
3085,2025-05,119000.0,92574.0,male,graduate,single,48,40_to_49,medium,0.2142,0.3021,1,0,0,0.7779,25493.33,7702.5,0,0,0,0,1,0,28968.0,21440.0,26780.0,23060.0,26037.0,26675.0,8869.0,9376.0,5015.0,5357.0,10272.0,7326.0,0
3086,2025-05,46000.0,41739.0,female,university,other,31,30_to_39,low,0.5174,0.268,3,0,0,0.9074,23798.17,6378.33,0,1,2,0,4,0,24623.0,27172.0,17855.0,24437.0,26472.0,22230.0,8119.0,7950.0,6953.0,7294.0,4841.0,3113.0,1
3087,2025-03,89000.0,49353.0,female,university,married,63,60_plus,medium,0.4298,0.2335,0,0,0,0.5545,38248.5,8929.67,0,0,0,0,0,0,37962.0,35655.0,34116.0,40147.0,44221.0,37390.0,11373.0,15244.0,4124.0,5870.0,6896.0,10071.0,0
3088,2025-03,61000.0,85067.0,female,graduate,married,46,40_to_49,low,0.2537,0.3747,1,0,0,1.3945,15473.5,5798.5,0,1,0,0,0,0,13959.0,15279.0,15693.0,16116.0,18515.0,13279.0,4520.0,6126.0,7632.0,5296.0,8019.0,3198.0,0
3089,2025-03,258000.0,91220.0,male,university,married,27,21_to_29,very_high,0.7941,0.313,1,0,0,0.3536,204877.0,64120.0,0,0,0,0,0,1,185233.0,191283.0,227315.0,210373.0,193529.0,221529.0,92142.0,61732.0,39461.0,57014.0,63221.0,71150.0,0
3090,2025-06,88000.0,69436.0,male,university,married,40,40_to_49,medium,0.4735,0.2269,1,0,0,0.789,41671.5,9457.33,0,0,0,0,1,0,49394.0,42091.0,37512.0,44423.0,35458.0,41151.0,13747.0,10385.0,6870.0,11278.0,7416.0,7048.0,0
